거래일,거래시간,지역,연료원,전력거래량(MWh)
2025-11-03,16,충청남도,태양광,575.113514
2025-11-03,17,충청남도,태양광,245.960877
2025-11-03,18,충청남도,태양광,119.146768
2025-11-03,19,충청남도,태양광,115.251323
2025-11-03,20,충청남도,태양광,106.409432
2025-11-03,21,충청남도,태양광,48.387801
2025-11-03,22,충청남도,태양광,21.550758
2025-11-03,23,충청남도,태양광,8.06137
2025-11-03,24,충청남도,태양광,1.610289
2025-11-03,1,충청북도,태양광,0.082
2025-11-03,2,충청북도,태양광,0.2504
2025-11-03,3,충청북도,태양광,0.2864
2025-11-03,4,충청북도,태양광,0.2848
2025-11-03,5,충청북도,태양광,0.0246
2025-11-03,6,충청북도,태양광,0.00212
2025-11-03,7,충청북도,태양광,0.032394
2025-11-03,8,충청북도,태양광,12.891959
2025-11-03,9,충청북도,태양광,77.749072
2025-11-03,10,충청북도,태양광,164.844063
2025-11-03,11,충청북도,태양광,208.326378
2025-11-03,12,충청북도,태양광,238.304981
2025-11-03,13,충청북도,태양광,248.073035
2025-11-03,14,충청북도,태양광,243.085645
2025-11-03,15,충청북도,태양광,207.991519
2025-11-03,16,충청북도,태양광,137.454335
2025-11-03,17,충청북도,태양광,59.900477
2025-11-03,18,충청북도,태양광,40.177382
2025-11-03,19,충청북도,태양광,41.063755
2025-11-03,20,충청북도,태양광,38.148795
2025-11-03,21,충청북도,태양광,18.647892
2025-11-03,22,충청북도,태양광,7.947522
2025-11-03,23,충청북도,태양광,3.12252
2025-11-03,24,충청북도,태양광,0.958768
2025-11-04,1,강원도,태양광,0.371632
2025-11-04,2,강원도,태양광,0.05342
2025-11-04,3,강원도,태양광,1.0296
2025-11-04,4,강원도,태양광,1.18944
2025-11-04,5,강원도,태양광,1.12452
2025-11-04,6,강원도,태양광,0.17914
2025-11-04,7,강원도,태양광,0.01843
2025-11-04,8,강원도,태양광,21.945937
2025-11-04,9,강원도,태양광,122.730408
2025-11-04,10,강원도,태양광,264.420068
2025-11-04,11,강원도,태양광,343.391556
2025-11-04,12,강원도,태양광,399.987665
2025-11-04,13,강원도,태양광,415.063834
2025-11-04,14,강원도,태양광,401.351913
2025-11-04,15,강원도,태양광,341.291115
2025-11-04,16,강원도,태양광,213.72957
2025-11-04,17,강원도,태양광,85.833889
2025-11-04,18,강원도,태양광,55.960323
2025-11-04,19,강원도,태양광,61.260898
2025-11-04,20,강원도,태양광,64.310163
2025-11-04,21,강원도,태양광,35.908357
2025-11-04,22,강원도,태양광,18.88345
2025-11-04,23,강원도,태양광,8.463326
2025-11-04,24,강원도,태양광,2.727653
2025-11-04,1,경기도,태양광,0.053191
2025-11-04,2,경기도,태양광,0
2025-11-04,3,경기도,태양광,0
2025-11-04,4,경기도,태양광,0
2025-11-04,5,경기도,태양광,0
2025-11-04,6,경기도,태양광,0
2025-11-04,7,경기도,태양광,0.00365
2025-11-04,8,경기도,태양광,10.01754
2025-11-04,9,경기도,태양광,70.390943
2025-11-04,10,경기도,태양광,147.376167
2025-11-04,11,경기도,태양광,212.998284
2025-11-04,12,경기도,태양광,248.75028
2025-11-04,13,경기도,태양광,259.15553
2025-11-04,14,경기도,태양광,244.515658
2025-11-04,15,경기도,태양광,202.021271
2025-11-04,16,경기도,태양광,129.670244
2025-11-04,17,경기도,태양광,50.351364
2025-11-04,18,경기도,태양광,16.641628
2025-11-04,19,경기도,태양광,19.677111
2025-11-04,20,경기도,태양광,19.352886
2025-11-04,21,경기도,태양광,12.108876
2025-11-04,22,경기도,태양광,4.458125
2025-11-04,23,경기도,태양광,1.945651
2025-11-04,24,경기도,태양광,1.108846
2025-11-04,1,경상남도,태양광,0.43672
2025-11-04,2,경상남도,태양광,0.27352
2025-11-04,3,경상남도,태양광,0.17044
2025-11-04,4,경상남도,태양광,0.0346
2025-11-04,5,경상남도,태양광,0.0002
2025-11-04,6,경상남도,태양광,0
2025-11-04,7,경상남도,태양광,0.047369
2025-11-04,8,경상남도,태양광,22.480045
2025-11-04,9,경상남도,태양광,115.110189
2025-11-04,10,경상남도,태양광,232.083173
2025-11-04,11,경상남도,태양광,304.150919
2025-11-04,12,경상남도,태양광,322.422329
2025-11-04,13,경상남도,태양광,308.690704
2025-11-04,14,경상남도,태양광,286.54882
2025-11-04,15,경상남도,태양광,251.78496
2025-11-04,16,경상남도,태양광,166.633098
2025-11-04,17,경상남도,태양광,63.657981
2025-11-04,18,경상남도,태양광,26.576932
2025-11-04,19,경상남도,태양광,28.499046
2025-11-04,20,경상남도,태양광,29.590624
2025-11-04,21,경상남도,태양광,17.65592
2025-11-04,22,경상남도,태양광,8.945648
2025-11-04,23,경상남도,태양광,2.466452
2025-11-04,24,경상남도,태양광,0.72744
2025-11-04,1,경상북도,태양광,0.05204
2025-11-04,2,경상북도,태양광,0.0002
2025-11-04,3,경상북도,태양광,0.2306
2025-11-04,4,경상북도,태양광,0.2964
2025-11-04,5,경상북도,태양광,0.2962
2025-11-04,6,경상북도,태양광,0.14316
2025-11-04,7,경상북도,태양광,0.079909
2025-11-04,8,경상북도,태양광,28.457813
2025-11-04,9,경상북도,태양광,156.203168
2025-11-04,10,경상북도,태양광,326.620991
2025-11-04,11,경상북도,태양광,424.204468
2025-11-04,12,경상북도,태양광,479.469143
2025-11-04,13,경상북도,태양광,513.36035
2025-11-04,14,경상북도,태양광,495.768347
2025-11-04,15,경상북도,태양광,429.703609
2025-11-04,16,경상북도,태양광,284.138388
2025-11-04,17,경상북도,태양광,111.876901
2025-11-04,18,경상북도,태양광,49.710313
2025-11-04,19,경상북도,태양광,60.255326
2025-11-04,20,경상북도,태양광,61.542556
2025-11-04,21,경상북도,태양광,39.709086
2025-11-04,22,경상북도,태양광,19.495048
2025-11-04,23,경상북도,태양광,6.044868
2025-11-04,24,경상북도,태양광,0.730507
2025-11-04,1,광주시,태양광,0
2025-11-04,2,광주시,태양광,0
2025-11-04,3,광주시,태양광,0
2025-11-04,4,광주시,태양광,0
2025-11-04,5,광주시,태양광,0
2025-11-04,6,광주시,태양광,0
2025-11-04,7,광주시,태양광,0.001876
2025-11-04,8,광주시,태양광,1.898084
2025-11-04,9,광주시,태양광,11.728051
2025-11-04,10,광주시,태양광,20.202832
2025-11-04,11,광주시,태양광,28.805393
2025-11-04,12,광주시,태양광,43.413998
2025-11-04,13,광주시,태양광,43.588405
2025-11-04,14,광주시,태양광,40.637208
2025-11-04,15,광주시,태양광,33.683458
2025-11-04,16,광주시,태양광,21.727345
2025-11-04,17,광주시,태양광,10.20909
2025-11-04,18,광주시,태양광,2.69569
2025-11-04,19,광주시,태양광,2.27232
2025-11-04,20,광주시,태양광,2.02752
2025-11-04,21,광주시,태양광,1.25056
2025-11-04,22,광주시,태양광,0.7426
2025-11-04,23,광주시,태양광,0.14264
2025-11-04,24,광주시,태양광,0
2025-11-04,1,대구시,태양광,0
2025-11-04,2,대구시,태양광,0
2025-11-04,3,대구시,태양광,0
2025-11-04,4,대구시,태양광,0
2025-11-04,5,대구시,태양광,0
2025-11-04,6,대구시,태양광,0
2025-11-04,7,대구시,태양광,0.004145
2025-11-04,8,대구시,태양광,4.151105
2025-11-04,9,대구시,태양광,21.16344
2025-11-04,10,대구시,태양광,42.116872
2025-11-04,11,대구시,태양광,55.329947
2025-11-04,12,대구시,태양광,62.422157
2025-11-04,13,대구시,태양광,66.668809
2025-11-04,14,대구시,태양광,63.402195
2025-11-04,15,대구시,태양광,53.015303
2025-11-04,16,대구시,태양광,31.963842
2025-11-04,17,대구시,태양광,12.935404
2025-11-04,18,대구시,태양광,7.229808
2025-11-04,19,대구시,태양광,6.954129
2025-11-04,20,대구시,태양광,4.751128
2025-11-04,21,대구시,태양광,1.105721
2025-11-04,22,대구시,태양광,0.3424
2025-11-04,23,대구시,태양광,0.16704
2025-11-04,24,대구시,태양광,0
2025-11-04,1,대전시,태양광,0
2025-11-04,2,대전시,태양광,0
2025-11-04,3,대전시,태양광,0
2025-11-04,4,대전시,태양광,0
2025-11-04,5,대전시,태양광,0
2025-11-04,6,대전시,태양광,0
2025-11-04,7,대전시,태양광,0
2025-11-04,8,대전시,태양광,0.400197
2025-11-04,9,대전시,태양광,2.456511
2025-11-04,10,대전시,태양광,6.915276
2025-11-04,11,대전시,태양광,8.344954
2025-11-04,12,대전시,태양광,10.765944
2025-11-04,13,대전시,태양광,11.51108
2025-11-04,14,대전시,태양광,10.673621
2025-11-04,15,대전시,태양광,8.501891
2025-11-04,16,대전시,태양광,5.501399
2025-11-04,17,대전시,태양광,1.902536
2025-11-04,18,대전시,태양광,0.110476
2025-11-04,19,대전시,태양광,0
2025-11-04,20,대전시,태양광,0
2025-11-04,21,대전시,태양광,0
2025-11-04,22,대전시,태양광,0
2025-11-04,23,대전시,태양광,0
2025-11-04,24,대전시,태양광,0
2025-11-04,1,부산시,태양광,0
2025-11-04,2,부산시,태양광,0
2025-11-04,3,부산시,태양광,0
2025-11-04,4,부산시,태양광,0
2025-11-04,5,부산시,태양광,0
2025-11-04,6,부산시,태양광,0
2025-11-04,7,부산시,태양광,0.019712
2025-11-04,8,부산시,태양광,7.842723
2025-11-04,9,부산시,태양광,35.236111
2025-11-04,10,부산시,태양광,61.153788
2025-11-04,11,부산시,태양광,82.917268
2025-11-04,12,부산시,태양광,77.067555
2025-11-04,13,부산시,태양광,50.983391
2025-11-04,14,부산시,태양광,62.24265
2025-11-04,15,부산시,태양광,49.017039
2025-11-04,16,부산시,태양광,30.450107
2025-11-04,17,부산시,태양광,14.297117
2025-11-04,18,부산시,태양광,2.636903
2025-11-04,19,부산시,태양광,2.936064
2025-11-04,20,부산시,태양광,2.86896
2025-11-04,21,부산시,태양광,1.653864
2025-11-04,22,부산시,태양광,0.31436
2025-11-04,23,부산시,태양광,0.00952
2025-11-04,24,부산시,태양광,0
2025-11-04,1,서울시,태양광,0
2025-11-04,2,서울시,태양광,0
2025-11-04,3,서울시,태양광,0
2025-11-04,4,서울시,태양광,0
2025-11-04,5,서울시,태양광,0
2025-11-04,6,서울시,태양광,0
2025-11-04,7,서울시,태양광,0
2025-11-04,8,서울시,태양광,0.292071
2025-11-04,9,서울시,태양광,2.777746
2025-11-04,10,서울시,태양광,6.87329
2025-11-04,11,서울시,태양광,9.376545
2025-11-04,12,서울시,태양광,10.633921
2025-11-04,13,서울시,태양광,10.951048
2025-11-04,14,서울시,태양광,10.082008
2025-11-04,15,서울시,태양광,8.125262
2025-11-04,16,서울시,태양광,5.257264
2025-11-04,17,서울시,태양광,1.85031
2025-11-04,18,서울시,태양광,0.104202
2025-11-04,19,서울시,태양광,0.04856
2025-11-04,20,서울시,태양광,0.16352
2025-11-04,21,서울시,태양광,0.16528
2025-11-04,22,서울시,태양광,0.16524
2025-11-04,23,서울시,태양광,0.123
2025-11-04,24,서울시,태양광,0
2025-11-04,1,세종시,태양광,0
2025-11-04,2,세종시,태양광,0
2025-11-04,3,세종시,태양광,0
2025-11-04,4,세종시,태양광,0
2025-11-04,5,세종시,태양광,0
2025-11-04,6,세종시,태양광,0
2025-11-04,7,세종시,태양광,0.0098
2025-11-04,8,세종시,태양광,0.64539
2025-11-04,9,세종시,태양광,4.767993
2025-11-04,10,세종시,태양광,10.70529
2025-11-04,11,세종시,태양광,13.538229
2025-11-04,12,세종시,태양광,18.166294
2025-11-04,13,세종시,태양광,19.310661
2025-11-04,14,세종시,태양광,18.8181
2025-11-04,15,세종시,태양광,15.894608
2025-11-04,16,세종시,태양광,10.481559
2025-11-04,17,세종시,태양광,4.683774
2025-11-04,18,세종시,태양광,1.626765
2025-11-04,19,세종시,태양광,1.422429
2025-11-04,20,세종시,태양광,1.423871
2025-11-04,21,세종시,태양광,0.770709
2025-11-04,22,세종시,태양광,0.526459
2025-11-04,23,세종시,태양광,0
2025-11-04,24,세종시,태양광,0
2025-11-04,1,울산시,태양광,0
2025-11-04,2,울산시,태양광,0
2025-11-04,3,울산시,태양광,0
2025-11-04,4,울산시,태양광,0
2025-11-04,5,울산시,태양광,0
2025-11-04,6,울산시,태양광,0
2025-11-04,7,울산시,태양광,0.013236
2025-11-04,8,울산시,태양광,2.93411
2025-11-04,9,울산시,태양광,14.754795
2025-11-04,10,울산시,태양광,28.316586
2025-11-04,11,울산시,태양광,33.606411
2025-11-04,12,울산시,태양광,21.956665
2025-11-04,13,울산시,태양광,28.146685
2025-11-04,14,울산시,태양광,20.555966
2025-11-04,15,울산시,태양광,16.668878
2025-11-04,16,울산시,태양광,14.224209
2025-11-04,17,울산시,태양광,6.594205
2025-11-04,18,울산시,태양광,0.462797
2025-11-04,19,울산시,태양광,0.22832
2025-11-04,20,울산시,태양광,0.26024
2025-11-04,21,울산시,태양광,0.09316
2025-11-04,22,울산시,태양광,0.00468
2025-11-04,23,울산시,태양광,0
2025-11-04,24,울산시,태양광,0
2025-11-04,1,인천시,태양광,8.00E-05
2025-11-04,2,인천시,태양광,0
2025-11-04,3,인천시,태양광,0
2025-11-04,4,인천시,태양광,0
2025-11-04,5,인천시,태양광,0
2025-11-04,6,인천시,태양광,0
2025-11-04,7,인천시,태양광,0.000104
2025-11-04,8,인천시,태양광,1.205375
2025-11-04,9,인천시,태양광,11.013872
2025-11-04,10,인천시,태양광,24.227092
2025-11-04,11,인천시,태양광,32.085602
2025-11-04,12,인천시,태양광,37.243108
2025-11-04,13,인천시,태양광,38.705763
2025-11-04,14,인천시,태양광,38.10143
2025-11-04,15,인천시,태양광,32.130871
2025-11-04,16,인천시,태양광,21.360763
2025-11-04,17,인천시,태양광,10.273371
2025-11-04,18,인천시,태양광,5.959276
2025-11-04,19,인천시,태양광,5.650512
2025-11-04,20,인천시,태양광,4.260936
2025-11-04,21,인천시,태양광,1.568364
2025-11-04,22,인천시,태양광,0.37064
2025-11-04,23,인천시,태양광,0.0036
2025-11-04,24,인천시,태양광,0
2025-11-04,1,전라남도,태양광,0.30456
2025-11-04,2,전라남도,태양광,0.05496
2025-11-04,3,전라남도,태양광,0.00084
2025-11-04,4,전라남도,태양광,0.00072
2025-11-04,5,전라남도,태양광,0.00044
2025-11-04,6,전라남도,태양광,0.001
2025-11-04,7,전라남도,태양광,0.094218
2025-11-04,8,전라남도,태양광,98.227505
2025-11-04,9,전라남도,태양광,597.692406
2025-11-04,10,전라남도,태양광,1166.879123
2025-11-04,11,전라남도,태양광,1215.814909
2025-11-04,12,전라남도,태양광,1354.952996
2025-11-04,13,전라남도,태양광,1484.852636
2025-11-04,14,전라남도,태양광,1475.821196
2025-11-04,15,전라남도,태양광,1277.267237
2025-11-04,16,전라남도,태양광,924.49274
2025-11-04,17,전라남도,태양광,480.10545
2025-11-04,18,전라남도,태양광,486.597395
2025-11-04,19,전라남도,태양광,496.837629
2025-11-04,20,전라남도,태양광,452.015121
2025-11-04,21,전라남도,태양광,278.092422
2025-11-04,22,전라남도,태양광,86.015673
2025-11-04,23,전라남도,태양광,20.09141
2025-11-04,24,전라남도,태양광,1.471987
2025-11-04,1,전라북도,태양광,0.32976
2025-11-04,2,전라북도,태양광,0.01268
2025-11-04,3,전라북도,태양광,0.3716
2025-11-04,4,전라북도,태양광,0.4772
2025-11-04,5,전라북도,태양광,0.32992
2025-11-04,6,전라북도,태양광,0.00072
2025-11-04,7,전라북도,태양광,0.019063
2025-11-04,8,전라북도,태양광,26.361765
2025-11-04,9,전라북도,태양광,160.81534
2025-11-04,10,전라북도,태양광,339.416895
2025-11-04,11,전라북도,태양광,343.289167
2025-11-04,12,전라북도,태양광,502.747767
2025-11-04,13,전라북도,태양광,545.616942
2025-11-04,14,전라북도,태양광,527.921044
2025-11-04,15,전라북도,태양광,453.579423
2025-11-04,16,전라북도,태양광,311.798372
2025-11-04,17,전라북도,태양광,134.46606
2025-11-04,18,전라북도,태양광,52.448099
2025-11-04,19,전라북도,태양광,56.12168
2025-11-04,20,전라북도,태양광,56.69849
2025-11-04,21,전라북도,태양광,32.198922
2025-11-04,22,전라북도,태양광,18.751623
2025-11-04,23,전라북도,태양광,8.031489
2025-11-04,24,전라북도,태양광,1.265091
2025-11-04,1,제주도,태양광,0.000336
2025-11-04,2,제주도,태양광,0.000416
2025-11-04,3,제주도,태양광,0.000416
2025-11-04,4,제주도,태양광,0.000256
2025-11-04,5,제주도,태양광,0.000248
2025-11-04,6,제주도,태양광,0.000248
2025-11-04,7,제주도,태양광,0.011616
2025-11-04,8,제주도,태양광,6.75025
2025-11-04,9,제주도,태양광,38.874753
2025-11-04,10,제주도,태양광,80.366976
2025-11-04,11,제주도,태양광,116.079244
2025-11-04,12,제주도,태양광,120.916572
2025-11-04,13,제주도,태양광,102.53687
2025-11-04,14,제주도,태양광,89.459952
2025-11-04,15,제주도,태양광,58.813494
2025-11-04,16,제주도,태양광,48.552106
2025-11-04,17,제주도,태양광,24.714254
2025-11-04,18,제주도,태양광,5.225505
2025-11-04,19,제주도,태양광,1.966948
2025-11-04,20,제주도,태양광,2.572128
2025-11-04,21,제주도,태양광,0.581564
2025-11-04,22,제주도,태양광,0.00712
2025-11-04,23,제주도,태양광,0.0004
2025-11-04,24,제주도,태양광,0.000288
2025-11-04,1,충청남도,태양광,0.71856
2025-11-04,2,충청남도,태양광,0.12884
2025-11-04,3,충청남도,태양광,0.60996
2025-11-04,4,충청남도,태양광,0.74736
2025-11-04,5,충청남도,태양광,0.74792
2025-11-04,6,충청남도,태양광,0.3454
2025-11-04,7,충청남도,태양광,0.010446
2025-11-04,8,충청남도,태양광,45.587334
2025-11-04,9,충청남도,태양광,320.340281
2025-11-04,10,충청남도,태양광,620.957259
2025-11-04,11,충청남도,태양광,734.610751
2025-11-04,12,충청남도,태양광,855.967164
2025-11-04,13,충청남도,태양광,889.996039
2025-11-04,14,충청남도,태양광,878.721294
2025-11-04,15,충청남도,태양광,759.549504
2025-11-04,16,충청남도,태양광,516.992771
2025-11-04,17,충청남도,태양광,213.320073
2025-11-04,18,충청남도,태양광,116.318534
2025-11-04,19,충청남도,태양광,113.521254
2025-11-04,20,충청남도,태양광,103.136877
2025-11-04,21,충청남도,태양광,48.086261
2025-11-04,22,충청남도,태양광,18.304254
2025-11-04,23,충청남도,태양광,7.469938
2025-11-04,24,충청남도,태양광,3.013991
2025-11-04,1,충청북도,태양광,0.02332
2025-11-04,2,충청북도,태양광,0.4466
2025-11-04,3,충청북도,태양광,0.4484
2025-11-04,4,충청북도,태양광,0.3274
2025-11-04,5,충청북도,태양광,0.22652
2025-11-04,6,충청북도,태양광,0
2025-11-04,7,충청북도,태양광,0.010966
2025-11-04,8,충청북도,태양광,10.04216
2025-11-04,9,충청북도,태양광,60.507664
2025-11-04,10,충청북도,태양광,132.184029
2025-11-04,11,충청북도,태양광,170.847975
2025-11-04,12,충청북도,태양광,213.972507
2025-11-04,13,충청북도,태양광,221.435956
2025-11-04,14,충청북도,태양광,214.399107
2025-11-04,15,충청북도,태양광,188.60642
2025-11-04,16,충청북도,태양광,125.36897
2025-11-04,17,충청북도,태양광,54.88251
2025-11-04,18,충청북도,태양광,41.199473
2025-11-04,19,충청북도,태양광,42.33827
2025-11-04,20,충청북도,태양광,38.808319
2025-11-04,21,충청북도,태양광,18.053059
2025-11-04,22,충청북도,태양광,7.719662
2025-11-04,23,충청북도,태양광,2.945647
2025-11-04,24,충청북도,태양광,0.797736
2025-11-05,1,강원도,태양광,0.51931
2025-11-05,2,강원도,태양광,0.1805
2025-11-05,3,강원도,태양광,1.21324
2025-11-05,4,강원도,태양광,1.37522
2025-11-05,5,강원도,태양광,1.27304
2025-11-05,6,강원도,태양광,0.17712
2025-11-05,7,강원도,태양광,0.005516
2025-11-05,8,강원도,태양광,20.379155
2025-11-05,9,강원도,태양광,115.877319
2025-11-05,10,강원도,태양광,259.074701
2025-11-05,11,강원도,태양광,338.834789
2025-11-05,12,강원도,태양광,391.298618
2025-11-05,13,강원도,태양광,405.525212
2025-11-05,14,강원도,태양광,383.754805
2025-11-05,15,강원도,태양광,317.760006
2025-11-05,16,강원도,태양광,197.107255
2025-11-05,17,강원도,태양광,78.580362
2025-11-05,18,강원도,태양광,55.721711
2025-11-05,19,강원도,태양광,60.170501
2025-11-05,20,강원도,태양광,64.157963
2025-11-05,21,강원도,태양광,38.113356
2025-11-05,22,강원도,태양광,19.397639
2025-11-05,23,강원도,태양광,8.233217
2025-11-05,24,강원도,태양광,2.658085
2025-11-05,1,경기도,태양광,0.038391
2025-11-05,2,경기도,태양광,0
2025-11-05,3,경기도,태양광,0
2025-11-05,4,경기도,태양광,0
2025-11-05,5,경기도,태양광,0
2025-11-05,6,경기도,태양광,0
2025-11-05,7,경기도,태양광,0.002214
2025-11-05,8,경기도,태양광,9.9091
2025-11-05,9,경기도,태양광,69.055362
2025-11-05,10,경기도,태양광,156.594539
2025-11-05,11,경기도,태양광,214.319163
2025-11-05,12,경기도,태양광,250.24536
2025-11-05,13,경기도,태양광,262.697671
2025-11-05,14,경기도,태양광,250.276288
2025-11-05,15,경기도,태양광,202.426589
2025-11-05,16,경기도,태양광,120.806244
2025-11-05,17,경기도,태양광,48.560636
2025-11-05,18,경기도,태양광,17.832694
2025-11-05,19,경기도,태양광,19.49197
2025-11-05,20,경기도,태양광,18.96501
2025-11-05,21,경기도,태양광,12.095798
2025-11-05,22,경기도,태양광,4.875099
2025-11-05,23,경기도,태양광,2.065974
2025-11-05,24,경기도,태양광,1.28809
2025-11-05,1,경상남도,태양광,0.1806
2025-11-05,2,경상남도,태양광,0.0768
2025-11-05,3,경상남도,태양광,0.0224
2025-11-05,4,경상남도,태양광,0.0312
2025-11-05,5,경상남도,태양광,0.0002
2025-11-05,6,경상남도,태양광,0
2025-11-05,7,경상남도,태양광,0.061027
2025-11-05,8,경상남도,태양광,19.113792
2025-11-05,9,경상남도,태양광,101.973495
2025-11-05,10,경상남도,태양광,222.768821
2025-11-05,11,경상남도,태양광,311.631265
2025-11-05,12,경상남도,태양광,358.968854
2025-11-05,13,경상남도,태양광,365.40327
2025-11-05,14,경상남도,태양광,339.218129
2025-11-05,15,경상남도,태양광,276.513285
2025-11-05,16,경상남도,태양광,178.223093
2025-11-05,17,경상남도,태양광,65.851548
2025-11-05,18,경상남도,태양광,26.161491
2025-11-05,19,경상남도,태양광,28.651517
2025-11-05,20,경상남도,태양광,29.703269
2025-11-05,21,경상남도,태양광,20.35076
2025-11-05,22,경상남도,태양광,10.351223
2025-11-05,23,경상남도,태양광,3.62684
2025-11-05,24,경상남도,태양광,1.07642
2025-11-05,1,경상북도,태양광,0.05404
2025-11-05,2,경상북도,태양광,0.00295
2025-11-05,3,경상북도,태양광,0.2306
2025-11-05,4,경상북도,태양광,0.2964
2025-11-05,5,경상북도,태양광,0.2964
2025-11-05,6,경상북도,태양광,0.1222
2025-11-05,7,경상북도,태양광,0.088936
2025-11-05,8,경상북도,태양광,24.904424
2025-11-05,9,경상북도,태양광,134.756019
2025-11-05,10,경상북도,태양광,299.610307
2025-11-05,11,경상북도,태양광,429.150699
2025-11-05,12,경상북도,태양광,499.555073
2025-11-05,13,경상북도,태양광,509.990146
2025-11-05,14,경상북도,태양광,479.044339
2025-11-05,15,경상북도,태양광,398.505943
2025-11-05,16,경상북도,태양광,247.257025
2025-11-05,17,경상북도,태양광,101.024427
2025-11-05,18,경상북도,태양광,51.381914
2025-11-05,19,경상북도,태양광,61.132915
2025-11-05,20,경상북도,태양광,62.738797
2025-11-05,21,경상북도,태양광,40.541574
2025-11-05,22,경상북도,태양광,18.758742
2025-11-05,23,경상북도,태양광,6.45044
2025-11-05,24,경상북도,태양광,0.87065
2025-11-05,1,광주시,태양광,0
2025-11-05,2,광주시,태양광,0
2025-11-05,3,광주시,태양광,0
2025-11-05,4,광주시,태양광,0
2025-11-05,5,광주시,태양광,0
2025-11-05,6,광주시,태양광,0
2025-11-05,7,광주시,태양광,0.000852
2025-11-05,8,광주시,태양광,1.888102
2025-11-05,9,광주시,태양광,12.669325
2025-11-05,10,광주시,태양광,28.445799
2025-11-05,11,광주시,태양광,38.764853
2025-11-05,12,광주시,태양광,44.230172
2025-11-05,13,광주시,태양광,46.473552
2025-11-05,14,광주시,태양광,44.31675
2025-11-05,15,광주시,태양광,37.607979
2025-11-05,16,광주시,태양광,25.462073
2025-11-05,17,광주시,태양광,10.877354
2025-11-05,18,광주시,태양광,2.761403
2025-11-05,19,광주시,태양광,2.27296
2025-11-05,20,광주시,태양광,2.04818
2025-11-05,21,광주시,태양광,0.94184
2025-11-05,22,광주시,태양광,0.89922
2025-11-05,23,광주시,태양광,0.2222
2025-11-05,24,광주시,태양광,0.024
2025-11-05,1,대구시,태양광,0
2025-11-05,2,대구시,태양광,0
2025-11-05,3,대구시,태양광,0
2025-11-05,4,대구시,태양광,0
2025-11-05,5,대구시,태양광,0
2025-11-05,6,대구시,태양광,0
2025-11-05,7,대구시,태양광,0.00136
2025-11-05,8,대구시,태양광,2.646451
2025-11-05,9,대구시,태양광,13.640812
2025-11-05,10,대구시,태양광,33.199311
2025-11-05,11,대구시,태양광,53.317129
2025-11-05,12,대구시,태양광,61.841646
2025-11-05,13,대구시,태양광,65.06266
2025-11-05,14,대구시,태양광,62.393731
2025-11-05,15,대구시,태양광,51.489897
2025-11-05,16,대구시,태양광,31.02061
2025-11-05,17,대구시,태양광,13.59166
2025-11-05,18,대구시,태양광,7.384467
2025-11-05,19,대구시,태양광,6.934017
2025-11-05,20,대구시,태양광,4.756267
2025-11-05,21,대구시,태양광,1.121365
2025-11-05,22,대구시,태양광,0.3424
2025-11-05,23,대구시,태양광,0.17856
2025-11-05,24,대구시,태양광,0
2025-11-05,1,대전시,태양광,0
2025-11-05,2,대전시,태양광,0
2025-11-05,3,대전시,태양광,0
2025-11-05,4,대전시,태양광,0
2025-11-05,5,대전시,태양광,0
2025-11-05,6,대전시,태양광,0
2025-11-05,7,대전시,태양광,0
2025-11-05,8,대전시,태양광,0.198278
2025-11-05,9,대전시,태양광,1.492127
2025-11-05,10,대전시,태양광,4.739811
2025-11-05,11,대전시,태양광,8.620902
2025-11-05,12,대전시,태양광,10.130539
2025-11-05,13,대전시,태양광,10.483212
2025-11-05,14,대전시,태양광,9.84155
2025-11-05,15,대전시,태양광,7.595904
2025-11-05,16,대전시,태양광,4.442151
2025-11-05,17,대전시,태양광,1.852333
2025-11-05,18,대전시,태양광,0.102621
2025-11-05,19,대전시,태양광,0
2025-11-05,20,대전시,태양광,0
2025-11-05,21,대전시,태양광,0
2025-11-05,22,대전시,태양광,0
2025-11-05,23,대전시,태양광,0
2025-11-05,24,대전시,태양광,0
2025-11-05,1,부산시,태양광,0
2025-11-05,2,부산시,태양광,0
2025-11-05,3,부산시,태양광,0
2025-11-05,4,부산시,태양광,0
2025-11-05,5,부산시,태양광,0
2025-11-05,6,부산시,태양광,0
2025-11-05,7,부산시,태양광,0.035303
2025-11-05,8,부산시,태양광,8.439215
2025-11-05,9,부산시,태양광,36.441758
2025-11-05,10,부산시,태양광,63.178535
2025-11-05,11,부산시,태양광,82.329856
2025-11-05,12,부산시,태양광,91.42246
2025-11-05,13,부산시,태양광,86.037352
2025-11-05,14,부산시,태양광,77.234228
2025-11-05,15,부산시,태양광,59.131141
2025-11-05,16,부산시,태양광,33.693333
2025-11-05,17,부산시,태양광,14.941847
2025-11-05,18,부산시,태양광,2.817629
2025-11-05,19,부산시,태양광,2.932352
2025-11-05,20,부산시,태양광,2.870416
2025-11-05,21,부산시,태양광,2.365776
2025-11-05,22,부산시,태양광,0.423464
2025-11-05,23,부산시,태양광,0.0336
2025-11-05,24,부산시,태양광,0.00112
2025-11-05,1,서울시,태양광,0
2025-11-05,2,서울시,태양광,0
2025-11-05,3,서울시,태양광,0
2025-11-05,4,서울시,태양광,0
2025-11-05,5,서울시,태양광,0
2025-11-05,6,서울시,태양광,0
2025-11-05,7,서울시,태양광,3.00E-06
